width_mm,pod_point,pod_wald_lo,pod_wald_hi,pod_boot_med,pod_boot_lo,pod_boot_hi
1.1258041917084873,0.9478911902028162,0.9169017864979608,0.967730596498968,0.9514101764090119,0.8928849898881056,0.9837435108317183
1.1468679441937706,0.9490742002312983,0.9183169024352421,0.968645447830423,0.952480049712414,0.8949012451834069,0.9842522267748794
1.1683257986659081,0.9502317628837408,0.9197085291454439,0.9695357795415146,0.9535530488160705,0.8968648239493358,0.9847373667855137
1.190185128757692,0.951364362059334,0.9210770543101271,0.9704021673131745,0.954537984863643,0.8988017019279302,0.9851857733213906
1.212453446062295,0.9524724753297644,0.9224228581548642,0.9712451781893442,0.9556151746959973,0.9004920108478568,0.9856871227920789
1.2351384027145065,0.9535565738843481,0.9237463136907895,0.972065370382016,0.9567153624064773,0.9023916989407342,0.986138943212182
1.2582477940202577,0.9546171224836275,0.9250477869433634,0.9728632931047154,0.9577529929727444,0.9040100575049469,0.9865755282613058
1.2817895611353498,0.9556545794210413,0.9263276371690863,0.9736394864325852,0.9587651129114729,0.9053195585451448,0.9869985412958718
1.3057717937943005,0.9566693964922967,0.927586217060845,0.9743944811873134,0.9597106170690849,0.9066130328955873,0.9874064317312553
1.3302027330902426,0.9576620189720717,0.9288238729425631,0.9751287988452301,0.9607380039634837,0.9080030131347788,0.9878016360324251
1.3550907743068412,0.9586328855976931,0.9300409449537776,0.9758429514669794,0.9616815404460661,0.9097349274217404,0.9881433162454875
1.38044446980319,0.9595824285594398,0.9312377672247452,0.9765374416472445,0.9625945340265983,0.9111700981798183,0.9884737712061039
1.406272531952688,0.9605110734971359,0.9324146680426416,0.9772127624830897,0.9635167782265925,0.9125480732209813,0.9888242001599215
1.432583836136901,0.9614192395027064,0.9335719700093938,0.9778693975595479,0.9643961979135593,0.9139983366994267,0.9892138254618204
1.4593874237954367,0.9623073391283737,0.934709990191651,0.9785078209511585,0.9652113904134088,0.9153638290273549,0.9895900070025858
1.486692505532885,0.9631757784001922,0.9358290402633777,0.9791284972382314,0.9660156501203115,0.9166631966717108,0.9899343683542943
1.514508464283888,0.9640249568366179,0.936929426641518,0.9797318815366742,0.9668025562545755,0.9179812230332104,0.9902528365506479
1.5428448585374301,0.9648552674718305,0.9380114506151619,0.9803184195402895,0.9675759996406348,0.919343544335637,0.990559602000422
1.5717114256214504,0.9656670968835245,0.939075408468612,0.9808885475745073,0.9683780199645646,0.9207323461437158,0.9908393959638477
1.6011180850489135,0.9664608252249046,0.9401215915987333,0.981442692660578,0.969108661423544,0.9220881309801283,0.9911375736652476
1.6310749419264847,0.967236826260624,0.941150286626938,0.9819812725893117,0.9697948109595511,0.9234226548933518,0.9914268205959201
1.6615922904269809,0.9679954674064164,0.9421617755061434,0.9825046960034929,0.9705241594145491,0.9247361856466421,0.9916990335879483
1.6926806173267899,0.9687371097721827,0.9431563356230139,0.9830133624881683,0.971228694550642,0.9259566395543067,0.9919733313469267
1.724350605609477,0.9694621082083004,0.9441342398957833,0.9835076626680399,0.9718634771854284,0.9271559167591527,0.992267605293072
1.756613138136813,0.9701708113549325,0.9450957568679331,0.9839879783112491,0.972574217932409,0.9283372721284602,0.9924913987135245
1.7894793013884867,0.970863561694124,0.9460411507979875,0.9844546824388843,0.9732821348001233,0.9295164464176866,0.9927142054518922
1.8229603892717912,0.9715406956044812,0.9469706817456639,0.9849081394395818,0.9739308339308685,0.9307003682266922,0.9929869330145955
1.8570679070025826,0.9722025434182354,0.947884605654611,0.9853487051886348,0.9745311647799788,0.931866252787171,0.993205804095994
1.891813575058857,0.9728494294805065,0.948783174431942,0.9857767271710625,0.9751091843784694,0.9330156580174863,0.9933945024151428
1.9272093332082962,0.9734816722105818,0.9496666360247668,0.9861925446081261,0.9757391503103362,0.9341596683452874,0.9935818553727428
1.9632673446111695,0.9740995841650426,0.9505352344939044,0.9865964885868164,0.9763083658544952,0.9353150373615491,0.9937843213421832
2.0,0.9747034721025688,0.9513892100849528,0.9869888821918648,0.9768404840894065,0.9364523232180637,0.9939804354859721
