speed,iso,dist,C_M,L_90,mtf_h,mtf_v,bew_h,bew_v,sigma_motion,width_mm,detected
60,800,3.5,0.2379,255.0,0.1184535714285714,0.145535119047619,4.420357142857142,3.9923611111111112,1.8937589866609363,0.3,1
60,800,3.5,0.2379,255.0,0.1184535714285714,0.145535119047619,4.420357142857142,3.9923611111111112,1.8937589866609363,0.4,1
60,800,3.5,0.2379,255.0,0.1184535714285714,0.145535119047619,4.420357142857142,3.9923611111111112,1.8937589866609363,0.5,1
60,800,3.5,0.2379,255.0,0.1184535714285714,0.145535119047619,4.420357142857142,3.9923611111111112,1.8937589866609363,0.6,1
60,800,3.5,0.2379,255.0,0.1184535714285714,0.145535119047619,4.420357142857142,3.9923611111111112,1.8937589866609363,0.7,1
60,800,3.5,0.2379,255.0,0.1184535714285714,0.145535119047619,4.420357142857142,3.9923611111111112,1.8937589866609363,0.8,1
60,800,3.5,0.2379,255.0,0.1184535714285714,0.145535119047619,4.420357142857142,3.9923611111111112,1.8937589866609363,0.9,1
60,800,3.5,0.2379,255.0,0.1184535714285714,0.145535119047619,4.420357142857142,3.9923611111111112,1.8937589866609363,1.0,1
60,800,4.5,0.269,217.0,0.109,0.1220111111111111,4.8244444444444445,4.579444444444444,2.2691550203044404,0.1,1
60,800,4.5,0.269,217.0,0.109,0.1220111111111111,4.8244444444444445,4.579444444444444,2.2691550203044404,0.2,1
60,800,4.5,0.269,217.0,0.109,0.1220111111111111,4.8244444444444445,4.579444444444444,2.2691550203044404,0.3,1
60,800,4.5,0.269,217.0,0.109,0.1220111111111111,4.8244444444444445,4.579444444444444,2.2691550203044404,0.4,1
60,800,4.5,0.269,217.0,0.109,0.1220111111111111,4.8244444444444445,4.579444444444444,2.2691550203044404,0.5,1
60,800,4.5,0.269,217.0,0.109,0.1220111111111111,4.8244444444444445,4.579444444444444,2.2691550203044404,0.6,1
60,800,4.5,0.269,217.0,0.109,0.1220111111111111,4.8244444444444445,4.579444444444444,2.2691550203044404,0.7,1
60,800,4.5,0.269,217.0,0.109,0.1220111111111111,4.8244444444444445,4.579444444444444,2.2691550203044404,0.8,1
60,800,4.5,0.269,217.0,0.109,0.1220111111111111,4.8244444444444445,4.579444444444444,2.2691550203044404,0.9,1
60,800,4.5,0.269,217.0,0.109,0.1220111111111111,4.8244444444444445,4.579444444444444,2.2691550203044404,1.0,1
60,800,5.5,0.2632,180.0,0.10078134920634915,0.11560972222222216,5.281666666666666,4.659166666666666,2.487303446342297,0.1,1
60,800,5.5,0.2632,180.0,0.10078134920634915,0.11560972222222216,5.281666666666666,4.659166666666666,2.487303446342297,0.2,1
60,800,5.5,0.2632,180.0,0.10078134920634915,0.11560972222222216,5.281666666666666,4.659166666666666,2.487303446342297,0.3,1
60,800,5.5,0.2632,180.0,0.10078134920634915,0.11560972222222216,5.281666666666666,4.659166666666666,2.487303446342297,0.4,1
60,800,5.5,0.2632,180.0,0.10078134920634915,0.11560972222222216,5.281666666666666,4.659166666666666,2.487303446342297,0.5,1
60,800,5.5,0.2632,180.0,0.10078134920634915,0.11560972222222216,5.281666666666666,4.659166666666666,2.487303446342297,0.6,1
60,800,5.5,0.2632,180.0,0.10078134920634915,0.11560972222222216,5.281666666666666,4.659166666666666,2.487303446342297,0.7,1
60,800,5.5,0.2632,180.0,0.10078134920634915,0.11560972222222216,5.281666666666666,4.659166666666666,2.487303446342297,0.8,1
60,800,5.5,0.2632,180.0,0.10078134920634915,0.11560972222222216,5.281666666666666,4.659166666666666,2.487303446342297,0.9,1
60,800,5.5,0.2632,180.0,0.10078134920634915,0.11560972222222216,5.281666666666666,4.659166666666666,2.487303446342297,1.0,1
60,800,6.5,0.2759,148.0,0.08512832167832166,0.0867912587412587,6.0461713286713294,6.013216783216783,0.6269450933829934,0.1,1
60,800,6.5,0.2759,148.0,0.08512832167832166,0.0867912587412587,6.0461713286713294,6.013216783216783,0.6269450933829934,0.2,1
60,800,6.5,0.2759,148.0,0.08512832167832166,0.0867912587412587,6.0461713286713294,6.013216783216783,0.6269450933829934,0.3,1
60,800,6.5,0.2759,148.0,0.08512832167832166,0.0867912587412587,6.0461713286713294,6.013216783216783,0.6269450933829934,0.4,1
60,800,6.5,0.2759,148.0,0.08512832167832166,0.0867912587412587,6.0461713286713294,6.013216783216783,0.6269450933829934,0.5,1
60,800,6.5,0.2759,148.0,0.08512832167832166,0.0867912587412587,6.0461713286713294,6.013216783216783,0.6269450933829934,0.6,1
60,800,6.5,0.2759,148.0,0.08512832167832166,0.0867912587412587,6.0461713286713294,6.013216783216783,0.6269450933829934,0.7,1
60,800,6.5,0.2759,148.0,0.08512832167832166,0.0867912587412587,6.0461713286713294,6.013216783216783,0.6269450933829934,0.8,1
60,800,6.5,0.2759,148.0,0.08512832167832166,0.0867912587412587,6.0461713286713294,6.013216783216783,0.6269450933829934,0.9,1
60,800,6.5,0.2759,148.0,0.08512832167832166,0.0867912587412587,6.0461713286713294,6.013216783216783,0.6269450933829934,1.0,1
80,100,2.5,0.3878,136.0,0.102321875,0.140278125,4.931875,4.07125,2.7803658727338085,0.1,0
80,100,2.5,0.3878,136.0,0.102321875,0.140278125,4.931875,4.07125,2.7803658727338085,0.2,0
80,100,2.5,0.3878,136.0,0.102321875,0.140278125,4.931875,4.07125,2.7803658727338085,0.3,0
80,100,2.5,0.3878,136.0,0.102321875,0.140278125,4.931875,4.07125,2.7803658727338085,0.4,0
80,100,2.5,0.3878,136.0,0.102321875,0.140278125,4.931875,4.07125,2.7803658727338085,0.5,1
80,100,2.5,0.3878,136.0,0.102321875,0.140278125,4.931875,4.07125,2.7803658727338085,0.6,1
80,100,2.5,0.3878,136.0,0.102321875,0.140278125,4.931875,4.07125,2.7803658727338085,0.7,1
80,100,2.5,0.3878,136.0,0.102321875,0.140278125,4.931875,4.07125,2.7803658727338085,0.8,1
80,100,2.5,0.3878,136.0,0.102321875,0.140278125,4.931875,4.07125,2.7803658727338085,0.9,1
80,100,2.5,0.3878,136.0,0.102321875,0.140278125,4.931875,4.07125,2.7803658727338085,1.0,1
80,100,3.5,0.3247,102.0,0.10766749999999994,0.14654937499999998,4.703916666666666,3.9640625,2.527517064204922,0.1,1
80,100,3.5,0.3247,102.0,0.10766749999999994,0.14654937499999998,4.703916666666666,3.9640625,2.527517064204922,0.2,1
80,100,3.5,0.3247,102.0,0.10766749999999994,0.14654937499999998,4.703916666666666,3.9640625,2.527517064204922,0.3,1
80,100,3.5,0.3247,102.0,0.10766749999999994,0.14654937499999998,4.703916666666666,3.9640625,2.527517064204922,0.4,1
80,100,3.5,0.3247,102.0,0.10766749999999994,0.14654937499999998,4.703916666666666,3.9640625,2.527517064204922,0.5,1
80,100,3.5,0.3247,102.0,0.10766749999999994,0.14654937499999998,4.703916666666666,3.9640625,2.527517064204922,0.6,1
80,100,3.5,0.3247,102.0,0.10766749999999994,0.14654937499999998,4.703916666666666,3.9640625,2.527517064204922,0.7,1
80,100,3.5,0.3247,102.0,0.10766749999999994,0.14654937499999998,4.703916666666666,3.9640625,2.527517064204922,0.8,1
80,100,3.5,0.3247,102.0,0.10766749999999994,0.14654937499999998,4.703916666666666,3.9640625,2.527517064204922,0.9,1
80,100,3.5,0.3247,102.0,0.10766749999999994,0.14654937499999998,4.703916666666666,3.9640625,2.527517064204922,1.0,1
80,100,4.5,0.3274,75.0,0.10195416666666665,0.12977083333333328,4.960520833333334,4.285,2.4798041103304893,0.1,1
80,100,4.5,0.3274,75.0,0.10195416666666665,0.12977083333333328,4.960520833333334,4.285,2.4798041103304893,0.2,1
80,100,4.5,0.3274,75.0,0.10195416666666665,0.12977083333333328,4.960520833333334,4.285,2.4798041103304893,0.3,1
80,100,4.5,0.3274,75.0,0.10195416666666665,0.12977083333333328,4.960520833333334,4.285,2.4798041103304893,0.4,1
80,100,4.5,0.3274,75.0,0.10195416666666665,0.12977083333333328,4.960520833333334,4.285,2.4798041103304893,0.5,1
80,100,4.5,0.3274,75.0,0.10195416666666665,0.12977083333333328,4.960520833333334,4.285,2.4798041103304893,0.6,1
80,100,4.5,0.3274,75.0,0.10195416666666665,0.12977083333333328,4.960520833333334,4.285,2.4798041103304893,0.7,1
80,100,4.5,0.3274,75.0,0.10195416666666665,0.12977083333333328,4.960520833333334,4.285,2.4798041103304893,0.8,1
80,100,4.5,0.3274,75.0,0.10195416666666665,0.12977083333333328,4.960520833333334,4.285,2.4798041103304893,0.9,1
80,100,4.5,0.3274,75.0,0.10195416666666665,0.12977083333333328,4.960520833333334,4.285,2.4798041103304893,1.0,1
80,100,5.5,0.3261,61.0,0.1012071428571428,0.1259571428571428,5.315714285714286,4.479285714285714,2.862291607936702,0.1,1
80,100,5.5,0.3261,61.0,0.1012071428571428,0.1259571428571428,5.315714285714286,4.479285714285714,2.862291607936702,0.2,1
80,100,5.5,0.3261,61.0,0.1012071428571428,0.1259571428571428,5.315714285714286,4.479285714285714,2.862291607936702,0.3,1
80,100,5.5,0.3261,61.0,0.1012071428571428,0.1259571428571428,5.315714285714286,4.479285714285714,2.862291607936702,0.4,1
80,100,5.5,0.3261,61.0,0.1012071428571428,0.1259571428571428,5.315714285714286,4.479285714285714,2.862291607936702,0.5,1
80,100,5.5,0.3261,61.0,0.1012071428571428,0.1259571428571428,5.315714285714286,4.479285714285714,2.862291607936702,0.6,1
80,100,5.5,0.3261,61.0,0.1012071428571428,0.1259571428571428,5.315714285714286,4.479285714285714,2.862291607936702,0.7,1
80,100,5.5,0.3261,61.0,0.1012071428571428,0.1259571428571428,5.315714285714286,4.479285714285714,2.862291607936702,0.8,1
80,100,5.5,0.3261,61.0,0.1012071428571428,0.1259571428571428,5.315714285714286,4.479285714285714,2.862291607936702,0.9,1
80,100,5.5,0.3261,61.0,0.1012071428571428,0.1259571428571428,5.315714285714286,4.479285714285714,2.862291607936702,1.0,1
80,100,6.5,0.3623,47.0,0.10701875,0.1375875,4.841875,3.8375,2.952503165144579,0.1,0
80,100,6.5,0.3623,47.0,0.10701875,0.1375875,4.841875,3.8375,2.952503165144579,0.2,0
80,100,6.5,0.3623,47.0,0.10701875,0.1375875,4.841875,3.8375,2.952503165144579,0.3,0
80,100,6.5,0.3623,47.0,0.10701875,0.1375875,4.841875,3.8375,2.952503165144579,0.4,0
80,100,6.5,0.3623,47.0,0.10701875,0.1375875,4.841875,3.8375,2.952503165144579,0.5,0
80,100,6.5,0.3623,47.0,0.10701875,0.1375875,4.841875,3.8375,2.952503165144579,0.6,0
80,100,6.5,0.3623,47.0,0.10701875,0.1375875,4.841875,3.8375,2.952503165144579,0.7,0
80,100,6.5,0.3623,47.0,0.10701875,0.1375875,4.841875,3.8375,2.952503165144579,0.8,0
80,100,6.5,0.3623,47.0,0.10701875,0.1375875,4.841875,3.8375,2.952503165144579,0.9,0
80,100,6.5,0.3623,47.0,0.10701875,0.1375875,4.841875,3.8375,2.952503165144579,1.0,0
80,1600,2.5,0.0079,255.0,0.13300863095238097,0.14292982954545452,7.222872023809524,5.86403409090909,4.032893990223811,0.1,0
80,1600,2.5,0.0079,255.0,0.13300863095238097,0.14292982954545452,7.222872023809524,5.86403409090909,4.032893990223811,0.2,0
80,1600,2.5,0.0079,255.0,0.13300863095238097,0.14292982954545452,7.222872023809524,5.86403409090909,4.032893990223811,0.3,0
80,1600,2.5,0.0079,255.0,0.13300863095238097,0.14292982954545452,7.222872023809524,5.86403409090909,4.032893990223811,0.4,0
80,1600,2.5,0.0079,255.0,0.13300863095238097,0.14292982954545452,7.222872023809524,5.86403409090909,4.032893990223811,0.5,0
80,1600,2.5,0.0079,255.0,0.13300863095238097,0.14292982954545452,7.222872023809524,5.86403409090909,4.032893990223811,0.6,0
80,1600,2.5,0.0079,255.0,0.13300863095238097,0.14292982954545452,7.222872023809524,5.86403409090909,4.032893990223811,0.7,0
80,1600,2.5,0.0079,255.0,0.13300863095238097,0.14292982954545452,7.222872023809524,5.86403409090909,4.032893990223811,0.8,0
80,1600,2.5,0.0079,255.0,0.13300863095238097,0.14292982954545452,7.222872023809524,5.86403409090909,4.032893990223811,0.9,0
80,1600,2.5,0.0079,255.0,0.13300863095238097,0.14292982954545452,7.222872023809524,5.86403409090909,4.032893990223811,1.0,0
80,1600,3.5,0.0625,255.0,0.13370426136363636,0.18220772727272724,4.329176136363636,3.6592272727272728,2.301806366139843,0.1,1
80,1600,3.5,0.0625,255.0,0.13370426136363636,0.18220772727272724,4.329176136363636,3.6592272727272728,2.301806366139843,0.2,1
80,1600,3.5,0.0625,255.0,0.13370426136363636,0.18220772727272724,4.329176136363636,3.6592272727272728,2.301806366139843,0.3,1
80,1600,3.5,0.0625,255.0,0.13370426136363636,0.18220772727272724,4.329176136363636,3.6592272727272728,2.301806366139843,0.4,1
80,1600,3.5,0.0625,255.0,0.13370426136363636,0.18220772727272724,4.329176136363636,3.6592272727272728,2.301806366139843,0.5,1
80,1600,3.5,0.0625,255.0,0.13370426136363636,0.18220772727272724,4.329176136363636,3.6592272727272728,2.301806366139843,0.6,1
80,1600,3.5,0.0625,255.0,0.13370426136363636,0.18220772727272724,4.329176136363636,3.6592272727272728,2.301806366139843,0.7,1
80,1600,3.5,0.0625,255.0,0.13370426136363636,0.18220772727272724,4.329176136363636,3.6592272727272728,2.301806366139843,0.8,1
80,1600,3.5,0.0625,255.0,0.13370426136363636,0.18220772727272724,4.329176136363636,3.6592272727272728,2.301806366139843,0.9,1
80,1600,3.5,0.0625,255.0,0.13370426136363636,0.18220772727272724,4.329176136363636,3.6592272727272728,2.301806366139843,1.0,1
80,1600,4.5,0.1972,255.0,0.09928895833333329,0.12290374999999995,5.160375,4.5299375,2.447614176526902,0.1,0
80,1600,4.5,0.1972,255.0,0.09928895833333329,0.12290374999999995,5.160375,4.5299375,2.447614176526902,0.2,1
80,1600,4.5,0.1972,255.0,0.09928895833333329,0.12290374999999995,5.160375,4.5299375,2.447614176526902,0.3,1
80,1600,4.5,0.1972,255.0,0.09928895833333329,0.12290374999999995,5.160375,4.5299375,2.447614176526902,0.4,1
80,1600,4.5,0.1972,255.0,0.09928895833333329,0.12290374999999995,5.160375,4.5299375,2.447614176526902,0.5,1
80,1600,4.5,0.1972,255.0,0.09928895833333329,0.12290374999999995,5.160375,4.5299375,2.447614176526902,0.6,1
80,1600,4.5,0.1972,255.0,0.09928895833333329,0.12290374999999995,5.160375,4.5299375,2.447614176526902,0.7,1
80,1600,4.5,0.1972,255.0,0.09928895833333329,0.12290374999999995,5.160375,4.5299375,2.447614176526902,0.8,1
80,1600,4.5,0.1972,255.0,0.09928895833333329,0.12290374999999995,5.160375,4.5299375,2.447614176526902,0.9,1
80,1600,4.5,0.1972,255.0,0.09928895833333329,0.12290374999999995,5.160375,4.5299375,2.447614176526902,1.0,1
80,1600,5.5,0.2494,253.0,0.0931005952380952,0.1184625,5.433869047619048,4.497534722222222,3.0489511816429906,0.1,0
80,1600,5.5,0.2494,253.0,0.0931005952380952,0.1184625,5.433869047619048,4.497534722222222,3.0489511816429906,0.2,0
80,1600,5.5,0.2494,253.0,0.0931005952380952,0.1184625,5.433869047619048,4.497534722222222,3.0489511816429906,0.3,1
80,1600,5.5,0.2494,253.0,0.0931005952380952,0.1184625,5.433869047619048,4.497534722222222,3.0489511816429906,0.4,1
80,1600,5.5,0.2494,253.0,0.0931005952380952,0.1184625,5.433869047619048,4.497534722222222,3.0489511816429906,0.5,1
80,1600,5.5,0.2494,253.0,0.0931005952380952,0.1184625,5.433869047619048,4.497534722222222,3.0489511816429906,0.6,1
80,1600,5.5,0.2494,253.0,0.0931005952380952,0.1184625,5.433869047619048,4.497534722222222,3.0489511816429906,0.7,1
80,1600,5.5,0.2494,253.0,0.0931005952380952,0.1184625,5.433869047619048,4.497534722222222,3.0489511816429906,0.8,1
80,1600,5.5,0.2494,253.0,0.0931005952380952,0.1184625,5.433869047619048,4.497534722222222,3.0489511816429906,0.9,1
80,1600,5.5,0.2494,253.0,0.0931005952380952,0.1184625,5.433869047619048,4.497534722222222,3.0489511816429906,1.0,1
80,1600,6.5,0.2586,219.0,0.0790177777777777,0.08059111111111106,6.578722222222222,6.397222222222222,1.527220175831006,0.1,1
80,1600,6.5,0.2586,219.0,0.0790177777777777,0.08059111111111106,6.578722222222222,6.397222222222222,1.527220175831006,0.2,1
80,1600,6.5,0.2586,219.0,0.0790177777777777,0.08059111111111106,6.578722222222222,6.397222222222222,1.527220175831006,0.3,1
80,1600,6.5,0.2586,219.0,0.0790177777777777,0.08059111111111106,6.578722222222222,6.397222222222222,1.527220175831006,0.4,1
80,1600,6.5,0.2586,219.0,0.0790177777777777,0.08059111111111106,6.578722222222222,6.397222222222222,1.527220175831006,0.5,1
80,1600,6.5,0.2586,219.0,0.0790177777777777,0.08059111111111106,6.578722222222222,6.397222222222222,1.527220175831006,0.6,1
80,1600,6.5,0.2586,219.0,0.0790177777777777,0.08059111111111106,6.578722222222222,6.397222222222222,1.527220175831006,0.7,1
80,1600,6.5,0.2586,219.0,0.0790177777777777,0.08059111111111106,6.578722222222222,6.397222222222222,1.527220175831006,0.8,1
80,1600,6.5,0.2586,219.0,0.0790177777777777,0.08059111111111106,6.578722222222222,6.397222222222222,1.527220175831006,0.9,1
80,1600,6.5,0.2586,219.0,0.0790177777777777,0.08059111111111106,6.578722222222222,6.397222222222222,1.527220175831006,1.0,1
80,200,2.5,0.3566,194.0,0.1036944444444444,0.13775416666666665,4.896493055555556,4.178576388888889,2.548077648638563,0.1,1
80,200,2.5,0.3566,194.0,0.1036944444444444,0.13775416666666665,4.896493055555556,4.178576388888889,2.548077648638563,0.2,1
80,200,2.5,0.3566,194.0,0.1036944444444444,0.13775416666666665,4.896493055555556,4.178576388888889,2.548077648638563,0.3,1
80,200,2.5,0.3566,194.0,0.1036944444444444,0.13775416666666665,4.896493055555556,4.178576388888889,2.548077648638563,0.4,1
80,200,2.5,0.3566,194.0,0.1036944444444444,0.13775416666666665,4.896493055555556,4.178576388888889,2.548077648638563,0.5,1
80,200,2.5,0.3566,194.0,0.1036944444444444,0.13775416666666665,4.896493055555556,4.178576388888889,2.548077648638563,0.6,1
80,200,2.5,0.3566,194.0,0.1036944444444444,0.13775416666666665,4.896493055555556,4.178576388888889,2.548077648638563,0.7,1
80,200,2.5,0.3566,194.0,0.1036944444444444,0.13775416666666665,4.896493055555556,4.178576388888889,2.548077648638563,0.8,1
80,200,2.5,0.3566,194.0,0.1036944444444444,0.13775416666666665,4.896493055555556,4.178576388888889,2.548077648638563,0.9,1
80,200,2.5,0.3566,194.0,0.1036944444444444,0.13775416666666665,4.896493055555556,4.178576388888889,2.548077648638563,1.0,1
80,200,3.5,0.318,143.0,0.105843376068376,0.145346875,4.791068376068376,3.996111111111111,2.642233964241713,0.1,0
80,200,3.5,0.318,143.0,0.105843376068376,0.145346875,4.791068376068376,3.996111111111111,2.642233964241713,0.2,0
80,200,3.5,0.318,143.0,0.105843376068376,0.145346875,4.791068376068376,3.996111111111111,2.642233964241713,0.3,1
80,200,3.5,0.318,143.0,0.105843376068376,0.145346875,4.791068376068376,3.996111111111111,2.642233964241713,0.4,1
80,200,3.5,0.318,143.0,0.105843376068376,0.145346875,4.791068376068376,3.996111111111111,2.642233964241713,0.5,1
80,200,3.5,0.318,143.0,0.105843376068376,0.145346875,4.791068376068376,3.996111111111111,2.642233964241713,0.6,1
80,200,3.5,0.318,143.0,0.105843376068376,0.145346875,4.791068376068376,3.996111111111111,2.642233964241713,0.7,1
80,200,3.5,0.318,143.0,0.105843376068376,0.145346875,4.791068376068376,3.996111111111111,2.642233964241713,0.8,1
80,200,3.5,0.318,143.0,0.105843376068376,0.145346875,4.791068376068376,3.996111111111111,2.642233964241713,0.9,1
80,200,3.5,0.318,143.0,0.105843376068376,0.145346875,4.791068376068376,3.996111111111111,2.642233964241713,1.0,1
80,200,4.5,0.2899,109.0,0.0990633333333333,0.12750999999999996,5.0969999999999995,4.358666666666666,2.621226466103529,0.1,0
80,200,4.5,0.2899,109.0,0.0990633333333333,0.12750999999999996,5.0969999999999995,4.358666666666666,2.621226466103529,0.2,0
80,200,4.5,0.2899,109.0,0.0990633333333333,0.12750999999999996,5.0969999999999995,4.358666666666666,2.621226466103529,0.3,0
80,200,4.5,0.2899,109.0,0.0990633333333333,0.12750999999999996,5.0969999999999995,4.358666666666666,2.621226466103529,0.4,1
80,200,4.5,0.2899,109.0,0.0990633333333333,0.12750999999999996,5.0969999999999995,4.358666666666666,2.621226466103529,0.5,1
80,200,4.5,0.2899,109.0,0.0990633333333333,0.12750999999999996,5.0969999999999995,4.358666666666666,2.621226466103529,0.6,1
80,200,4.5,0.2899,109.0,0.0990633333333333,0.12750999999999996,5.0969999999999995,4.358666666666666,2.621226466103529,0.7,1
80,200,4.5,0.2899,109.0,0.0990633333333333,0.12750999999999996,5.0969999999999995,4.358666666666666,2.621226466103529,0.8,1
80,200,4.5,0.2899,109.0,0.0990633333333333,0.12750999999999996,5.0969999999999995,4.358666666666666,2.621226466103529,0.9,1
80,200,4.5,0.2899,109.0,0.0990633333333333,0.12750999999999996,5.0969999999999995,4.358666666666666,2.621226466103529,1.0,1
80,200,5.5,0.295,90.0,0.0920033333333333,0.11545277777777774,5.594833333333334,4.643888888888888,3.120186041511721,0.1,0
80,200,5.5,0.295,90.0,0.0920033333333333,0.11545277777777774,5.594833333333334,4.643888888888888,3.120186041511721,0.2,0
80,200,5.5,0.295,90.0,0.0920033333333333,0.11545277777777774,5.594833333333334,4.643888888888888,3.120186041511721,0.3,0
80,200,5.5,0.295,90.0,0.0920033333333333,0.11545277777777774,5.594833333333334,4.643888888888888,3.120186041511721,0.4,1
80,200,5.5,0.295,90.0,0.0920033333333333,0.11545277777777774,5.594833333333334,4.643888888888888,3.120186041511721,0.5,1
80,200,5.5,0.295,90.0,0.0920033333333333,0.11545277777777774,5.594833333333334,4.643888888888888,3.120186041511721,0.6,1
80,200,5.5,0.295,90.0,0.0920033333333333,0.11545277777777774,5.594833333333334,4.643888888888888,3.120186041511721,0.7,1
80,200,5.5,0.295,90.0,0.0920033333333333,0.11545277777777774,5.594833333333334,4.643888888888888,3.120186041511721,0.8,1
80,200,5.5,0.295,90.0,0.0920033333333333,0.11545277777777774,5.594833333333334,4.643888888888888,3.120186041511721,0.9,1
80,200,5.5,0.295,90.0,0.0920033333333333,0.11545277777777774,5.594833333333334,4.643888888888888,3.120186041511721,1.0,1
80,200,6.5,0.3158,75.0,0.08084812499999999,0.08383312500000001,6.382,6.0796875,1.9396422301975154,0.1,0
80,200,6.5,0.3158,75.0,0.08084812499999999,0.08383312500000001,6.382,6.0796875,1.9396422301975154,0.2,0
80,200,6.5,0.3158,75.0,0.08084812499999999,0.08383312500000001,6.382,6.0796875,1.9396422301975154,0.3,0
80,200,6.5,0.3158,75.0,0.08084812499999999,0.08383312500000001,6.382,6.0796875,1.9396422301975154,0.4,0
80,200,6.5,0.3158,75.0,0.08084812499999999,0.08383312500000001,6.382,6.0796875,1.9396422301975154,0.5,0
80,200,6.5,0.3158,75.0,0.08084812499999999,0.08383312500000001,6.382,6.0796875,1.9396422301975154,0.6,0
80,200,6.5,0.3158,75.0,0.08084812499999999,0.08383312500000001,6.382,6.0796875,1.9396422301975154,0.7,0
80,200,6.5,0.3158,75.0,0.08084812499999999,0.08383312500000001,6.382,6.0796875,1.9396422301975154,0.8,0
80,200,6.5,0.3158,75.0,0.08084812499999999,0.08383312500000001,6.382,6.0796875,1.9396422301975154,0.9,0
80,200,6.5,0.3158,75.0,0.08084812499999999,0.08383312500000001,6.382,6.0796875,1.9396422301975154,1.0,0
80,400,2.5,0.3546,191.0,0.1022912698412698,0.13093888888888888,5.132896825396825,4.394166666666667,2.5588220429356348,0.1,0
80,400,2.5,0.3546,191.0,0.1022912698412698,0.13093888888888888,5.132896825396825,4.394166666666667,2.5588220429356348,0.2,0
80,400,2.5,0.3546,191.0,0.1022912698412698,0.13093888888888888,5.132896825396825,4.394166666666667,2.5588220429356348,0.3,0
80,400,2.5,0.3546,191.0,0.1022912698412698,0.13093888888888888,5.132896825396825,4.394166666666667,2.5588220429356348,0.4,1
80,400,2.5,0.3546,191.0,0.1022912698412698,0.13093888888888888,5.132896825396825,4.394166666666667,2.5588220429356348,0.5,1
80,400,2.5,0.3546,191.0,0.1022912698412698,0.13093888888888888,5.132896825396825,4.394166666666667,2.5588220429356348,0.6,1
80,400,2.5,0.3546,191.0,0.1022912698412698,0.13093888888888888,5.132896825396825,4.394166666666667,2.5588220429356348,0.7,1
80,400,2.5,0.3546,191.0,0.1022912698412698,0.13093888888888888,5.132896825396825,4.394166666666667,2.5588220429356348,0.8,1
80,400,2.5,0.3546,191.0,0.1022912698412698,0.13093888888888888,5.132896825396825,4.394166666666667,2.5588220429356348,0.9,1
80,400,2.5,0.3546,191.0,0.1022912698412698,0.13093888888888888,5.132896825396825,4.394166666666667,2.5588220429356348,1.0,1
80,400,3.5,0.2995,141.0,0.0987785353535353,0.1371770202020202,5.103914141414141,4.217651515151515,2.869564132236203,0.1,0
80,400,3.5,0.2995,141.0,0.0987785353535353,0.1371770202020202,5.103914141414141,4.217651515151515,2.869564132236203,0.2,0
80,400,3.5,0.2995,141.0,0.0987785353535353,0.1371770202020202,5.103914141414141,4.217651515151515,2.869564132236203,0.3,0
80,400,3.5,0.2995,141.0,0.0987785353535353,0.1371770202020202,5.103914141414141,4.217651515151515,2.869564132236203,0.4,0
80,400,3.5,0.2995,141.0,0.0987785353535353,0.1371770202020202,5.103914141414141,4.217651515151515,2.869564132236203,0.5,1
80,400,3.5,0.2995,141.0,0.0987785353535353,0.1371770202020202,5.103914141414141,4.217651515151515,2.869564132236203,0.6,1
80,400,3.5,0.2995,141.0,0.0987785353535353,0.1371770202020202,5.103914141414141,4.217651515151515,2.869564132236203,0.7,1
80,400,3.5,0.2995,141.0,0.0987785353535353,0.1371770202020202,5.103914141414141,4.217651515151515,2.869564132236203,0.8,1
80,400,3.5,0.2995,141.0,0.0987785353535353,0.1371770202020202,5.103914141414141,4.217651515151515,2.869564132236203,0.9,1
80,400,3.5,0.2995,141.0,0.0987785353535353,0.1371770202020202,5.103914141414141,4.217651515151515,2.869564132236203,1.0,1
80,400,4.5,0.2735,156.0,0.08046289592760175,0.09517427884615384,6.692036199095023,6.054350961538462,2.8324438353299195,0.1,1
80,400,4.5,0.2735,156.0,0.08046289592760175,0.09517427884615384,6.692036199095023,6.054350961538462,2.8324438353299195,0.2,1
80,400,4.5,0.2735,156.0,0.08046289592760175,0.09517427884615384,6.692036199095023,6.054350961538462,2.8324438353299195,0.3,1
80,400,4.5,0.2735,156.0,0.08046289592760175,0.09517427884615384,6.692036199095023,6.054350961538462,2.8324438353299195,0.4,1
80,400,4.5,0.2735,156.0,0.08046289592760175,0.09517427884615384,6.692036199095023,6.054350961538462,2.8324438353299195,0.5,1
80,400,4.5,0.2735,156.0,0.08046289592760175,0.09517427884615384,6.692036199095023,6.054350961538462,2.8324438353299195,0.6,1
80,400,4.5,0.2735,156.0,0.08046289592760175,0.09517427884615384,6.692036199095023,6.054350961538462,2.8324438353299195,0.7,1
80,400,4.5,0.2735,156.0,0.08046289592760175,0.09517427884615384,6.692036199095023,6.054350961538462,2.8324438353299195,0.8,1
80,400,4.5,0.2735,156.0,0.08046289592760175,0.09517427884615384,6.692036199095023,6.054350961538462,2.8324438353299195,0.9,1
80,400,4.5,0.2735,156.0,0.08046289592760175,0.09517427884615384,6.692036199095023,6.054350961538462,2.8324438353299195,1.0,1
80,400,5.5,0.2727,133.0,0.1124583333333333,0.13408124999999999,4.608333333333333,4.126875,2.0507600538768913,0.1,0
80,400,5.5,0.2727,133.0,0.1124583333333333,0.13408124999999999,4.608333333333333,4.126875,2.0507600538768913,0.2,0
